P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,SMILES,PICS
2,0,0,0,0,1,1,0,1,26,4,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,29,5,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,7,1,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,13,2,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,14,2,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,15,2,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,18,3,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,19,3,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,20,3,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,21,3,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,24,4,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,25,4,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,26,4,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,29,5,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,30,5,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,31,5,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,32,5,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,22,4,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,23,4,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,27,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,28,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,29,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,32,6,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,33,6,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,34,6,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,35,6,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,21,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,22,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,27,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,28,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,29,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,15,2,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,19,3,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,20,3,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,26,4,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,7,1,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,13,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,14,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,15,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,18,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,19,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,20,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,21,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,24,4,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,25,4,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,26,4,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,30,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,31,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,32,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,14,2,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,28,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,32,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,33,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,34,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,37,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,38,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,16,3,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,17,3,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,21,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,22,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,23,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,26,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,27,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,28,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,29,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,26,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,27,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,32,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,15,2,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,19,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,20,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,25,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,26,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,13,2,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,14,2,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,18,3,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,19,3,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,20,3,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,23,4,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,24,4,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,25,4,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,26,4,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,28,5,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,29,5,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,30,5,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,31,5,1,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,16,3,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,21,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,22,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,26,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,27,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,28,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,31,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,32,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,23,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,27,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,28,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,22,2,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,33,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,8,0,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,31,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,38,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,17,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,26,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,25,2,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,28,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,15,1,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,25,2,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,34,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,24,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,34,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,23,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,33,4,2,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,46,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,47,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,48,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,49,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,50,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,51,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,52,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,53,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,54,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,28,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,29,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,17,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,13,1,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,15,2,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,16,2,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,17,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,18,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,19,4,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,20,4,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,14,2,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,15,2,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,16,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,17,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,18,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,19,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,20,5,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,14,2,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,15,2,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,16,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,17,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,18,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,19,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,20,5,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,21,5,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,22,6,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,23,6,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,24,7,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,14,2,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,15,2,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,16,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,17,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,18,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,19,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,20,5,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,12,2,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,13,2,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,14,3,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,15,3,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,16,4,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,17,4,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,18,5,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,19,5,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,20,6,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,21,6,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,22,7,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,23,7,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,24,8,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,12,2,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,13,2,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,14,3,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,15,3,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,16,4,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,17,4,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,18,5,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,19,5,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,20,6,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,21,6,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,22,7,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,23,7,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,24,8,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,25,8,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,26,9,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,27,9,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,28,9,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,54,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,49,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,50,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,51,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,44,6,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,45,6,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,46,6,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,47,6,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,48,6,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,52,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,53,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,54,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,55,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,56,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,54,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,55,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,47,7,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,48,7,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,49,7,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,50,7,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,51,8,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,58,9,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,59,9,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,60,9,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,38,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,39,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,40,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,41,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,42,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,43,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,50,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,51,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,52,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,53,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,43,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,44,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,45,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,46,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,47,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,45,6,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,48,7,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,49,7,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,55,8,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,56,8,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,57,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,58,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,36,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,37,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,38,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,39,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,52,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,10,3,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,8,2,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,9,2,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,11,3,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,10,3,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,11,3,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,13,4,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,14,4,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,10,3,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,11,3,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,13,4,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,14,4,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,15,5,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,16,5,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,17,5,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,18,6,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,19,6,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,17,5,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,18,5,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
